SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW)
7/10/2024 11:15,0,-0.1,
7/10/2024 11:20,0,0,0.45
7/10/2024 11:26,0,0,0.45
7/10/2024 11:31,0,0,0.45
7/10/2024 11:37,0,0,0.45
7/10/2024 11:42,0,0,0.46
7/10/2024 11:47,0,0,0.48
7/10/2024 11:53,0,0,0.48
7/10/2024 11:58,0,0,0.48
7/10/2024 12:03,0,0,0.47
7/10/2024 12:08,0,0,0.48
7/10/2024 12:13,0,0,0.52
7/10/2024 12:18,0,0,0.51
7/10/2024 12:24,0,0,0.5
7/10/2024 12:27,0,0,0.53
7/10/2024 12:27,0,0,0.5
7/10/2024 12:29,0,0,0.51
7/10/2024 12:35,0,0,0.48
7/10/2024 12:36,0,0,0.5
7/10/2024 12:40,0,0,0.48
7/10/2024 12:46,0,0,0.49
7/10/2024 12:50,0,0,0.49
7/10/2024 12:50,0,0,0.48
7/10/2024 12:54,0,0,0.47
7/10/2024 12:56,0,0,0.47
7/10/2024 13:02,0,0,0.46
7/10/2024 13:07,0,0,0.52
7/10/2024 13:12,0,0,0.51
7/10/2024 13:17,0,0,0.5
7/10/2024 13:23,0,0,0.54
7/10/2024 13:29,0,0,0.55
7/10/2024 13:34,0,0,0.5
7/10/2024 13:39,0,0,0.49
7/10/2024 13:45,0,-0.1,
7/10/2024 13:49,0,0,0.49
7/10/2024 13:55,0,0,0.47
7/10/2024 13:58,0,0,0.44
7/10/2024 13:59,0,0,0.37
7/10/2024 14:00,0,0,0.42
7/10/2024 14:05,0,0,0.4
7/10/2024 14:10,0,0,0.39
7/10/2024 14:11,0,0,0.4
7/10/2024 14:16,0,0,0.42
7/10/2024 14:22,0,0,0.4
7/10/2024 14:28,0,0,0.65
7/10/2024 14:33,0,0,0.42
7/10/2024 14:39,0,0,0.42
7/10/2024 14:43,0,0,0.41
7/10/2024 14:49,0,0,0.42
7/10/2024 14:54,0,0,0.39
7/10/2024 14:59,0,0,0.39
7/10/2024 15:04,0,0,0.4
7/10/2024 15:09,0,-0.1,
7/10/2024 15:14,0,0,0.4
7/10/2024 15:20,0,-0.1,
7/10/2024 15:26,0,0,0.41
7/10/2024 15:31,0,0,0.41
7/10/2024 15:36,0,0,0.42
7/10/2024 15:41,0,0,0.4
7/10/2024 15:44,0,0,0.38
7/10/2024 15:46,0,0,0.37
7/10/2024 15:51,0,0,0.35
7/10/2024 15:56,0,0,0.35
7/10/2024 16:01,0,0,0.38
7/10/2024 16:07,0,0,0.38
7/10/2024 16:12,0,0,0.38
7/10/2024 16:17,0,0,0.4
7/10/2024 16:22,0,0,0.4
7/10/2024 16:28,0,0,0.4
7/10/2024 16:34,0,0,0.4
7/10/2024 16:38,0,0,0.42
7/10/2024 16:39,0,0,0.44
7/10/2024 16:40,0,0,0.44
7/10/2024 16:45,0,0,0.44
7/10/2024 16:51,0,0,0.45
7/10/2024 16:55,0,0,0.46
7/10/2024 17:01,0,-0.1,
7/10/2024 17:05,0,0,0.46
7/10/2024 17:11,0,0,0.45
7/10/2024 17:16,0,0,0.45
7/10/2024 17:21,0,0,0.45
7/10/2024 17:27,0,0,0.45
7/10/2024 17:32,0,0,0.56
7/10/2024 17:38,0,0,0.55
7/10/2024 17:43,0,0,0.5
7/10/2024 17:48,0,0,0.52
7/10/2024 17:53,0,0,0.5
7/10/2024 17:58,0,0,0.56
7/10/2024 18:03,0,0,0.48
7/10/2024 18:09,0,-0.1,
7/10/2024 18:14,0,0,0.5
7/10/2024 18:19,0,0,0.49
7/10/2024 18:25,0,0,0.5
7/10/2024 18:30,0,0,0.49
7/10/2024 18:31,0,0,0.46
7/10/2024 18:35,0,0,0.41
7/10/2024 18:36,0,0,0.43
7/10/2024 18:41,0,0,0.56
7/10/2024 18:46,0,0,0.57
7/10/2024 18:51,0,0,0.56
7/10/2024 18:57,0,0,0.49
7/10/2024 19:02,0,0,0.5
7/10/2024 19:07,0,-0.1,
7/10/2024 19:12,0,0,0.55
7/10/2024 19:18,0,0,0.45
7/10/2024 19:23,0,0,0.67
7/10/2024 19:29,0,0,0.45
7/10/2024 19:34,0,-0.1,
7/10/2024 19:39,0,0,0.41
7/10/2024 19:44,0,0,0.4
7/10/2024 19:49,0,0,0.41
7/10/2024 19:55,0,0,0.41
7/10/2024 20:00,0,0,0.42
7/10/2024 20:05,0,0,0.42
7/10/2024 20:10,0,0,0.41
7/10/2024 20:15,0,0,0.36
7/10/2024 20:21,0,0,0.38
7/10/2024 20:27,0,0,0.42
7/10/2024 20:32,0,0,0.39
7/10/2024 20:37,0,0,0.39
7/10/2024 20:42,0,0,0.45
7/10/2024 20:47,0,0,0.46
7/10/2024 20:53,0,0,0.41
7/10/2024 20:58,0,0,0.42
7/10/2024 21:03,0,0,0.4
7/10/2024 21:08,0,0,0.4
7/10/2024 21:13,0,0,0.4
7/10/2024 21:19,0,0,0.41
7/10/2024 21:25,0,0,0.4
7/10/2024 21:31,0,-0.1,
7/10/2024 21:36,0,0,0.39
7/10/2024 21:41,0,0,0.41
7/10/2024 21:46,0,0,0.4
7/10/2024 21:52,0,-0.1,
7/10/2024 21:57,0,0,0.4
7/10/2024 22:02,0,0,0.34
7/10/2024 22:08,0,0,0.32
7/10/2024 22:12,0,0,0.32
7/10/2024 22:18,0,0,0.32
7/10/2024 22:24,0,0,0.32
7/10/2024 22:29,0,0,0.32
7/10/2024 22:34,0,0,0.32
7/10/2024 22:40,0,0,0.37
7/10/2024 22:45,0,0,0.32
7/10/2024 22:50,0,0,0.32
7/10/2024 22:56,0,0,0.31
7/10/2024 23:00,0,0,0.31
7/10/2024 23:05,0,0,0.31
7/10/2024 23:11,0,0,0.31
7/10/2024 23:16,0,0,0.31
7/10/2024 23:21,0,-0.1,
7/10/2024 23:28,0,0,0.32
7/10/2024 23:33,0,0,0.32
7/10/2024 23:38,0,0,0.31
7/10/2024 23:43,0,0,0.31
7/10/2024 23:49,0,0,0.32
7/10/2024 23:54,0,0,0.33
7/10/2024 23:59,0,0,0.32
7/11/2024 0:04,0,0,0.33
7/11/2024 0:09,0,0,0.32
7/11/2024 0:15,0,0,0.31
7/11/2024 0:20,0,-0.1,
7/11/2024 0:26,0,0,0.29
7/11/2024 0:32,0,0,0.3
7/11/2024 0:36,0,0,0.31
7/11/2024 0:42,0,-0.1,
7/11/2024 0:47,0,0,0.29
7/11/2024 0:52,0,0,0.26
7/11/2024 0:57,0,0,0.26
7/11/2024 1:03,0,0,0.26
7/11/2024 1:08,0,-0.1,
7/11/2024 1:13,0,0,0.25
7/11/2024 1:18,0,0,0.25
7/11/2024 1:24,0,0,0.26
7/11/2024 1:30,0,0,0.26
7/11/2024 1:35,0,0,0.27
7/11/2024 1:40,0,-0.1,
7/11/2024 1:46,0,-0.1,
7/11/2024 1:50,0,0,0.27
7/11/2024 1:56,0,0,0.27
7/11/2024 2:01,0,-0.1,
7/11/2024 2:06,0,0,0.27
7/11/2024 2:11,0,0,0.27
7/11/2024 2:16,0,0,0.3
7/11/2024 2:21,0,0,0.31
7/11/2024 2:28,0,-0.1,
7/11/2024 2:33,0,0,0.3
7/11/2024 2:38,0,0,0.31
7/11/2024 2:43,0,0,0.31
7/11/2024 2:48,0,0,0.31
7/11/2024 2:53,0,0,0.3
7/11/2024 2:58,0,0,0.3
7/11/2024 3:04,0,0,0.31
7/11/2024 3:09,0,0,0.3
7/11/2024 3:13,0,0,0.3
7/11/2024 3:19,0,0,0.31
7/11/2024 3:25,0,0,0.3
7/11/2024 3:30,0,0,0.3
7/11/2024 3:35,0,0,0.31
7/11/2024 3:41,0,0,0.3
7/11/2024 3:46,0,0,0.29
7/11/2024 3:51,0,0,0.31
7/11/2024 3:56,0,0,0.31
7/11/2024 4:02,0,0,0.31
7/11/2024 4:07,0,0,0.32
7/11/2024 4:12,0,0,0.28
7/11/2024 4:17,0,0,0.29
7/11/2024 4:23,0,0,0.29
7/11/2024 4:28,0,0,0.28
7/11/2024 4:34,0,0,0.28
7/11/2024 4:39,0,0,0.28
7/11/2024 4:44,0,0,0.28
7/11/2024 4:50,0,0,0.28
7/11/2024 4:55,0,0,0.28
7/11/2024 5:00,0,0,0.29
7/11/2024 5:05,0,0,0.3
7/11/2024 5:10,0,0,0.29
7/11/2024 5:15,0,0,0.34
7/11/2024 5:20,0,0,0.29
7/11/2024 5:27,0,-0.1,
7/11/2024 5:32,0,0,0.29
7/11/2024 5:37,0,0,0.31
7/11/2024 5:42,0,0,0.32
7/11/2024 5:47,0,0,0.31
7/11/2024 5:52,0,0,0.34
7/11/2024 5:57,0,0,0.33
7/11/2024 6:03,0,0,0.33
7/11/2024 6:08,0,0,0.29
7/11/2024 6:14,0,0,0.29
7/11/2024 6:19,0,0,0.31
7/11/2024 6:25,0,0,0.31
7/11/2024 6:30,0,0,0.33
7/11/2024 6:36,0,0,0.32
7/11/2024 6:41,0,0,0.32
7/11/2024 6:46,0,0,0.46
7/11/2024 6:51,0,0,0.48
7/11/2024 6:56,0,0,0.33
7/11/2024 7:01,0,0,0.33
7/11/2024 7:06,0,0,0.33
7/11/2024 7:11,0,0,0.33
7/11/2024 7:16,0,0,0.35
7/11/2024 7:23,0,0,0.34
7/11/2024 7:28,0,0,0.36
7/11/2024 7:33,0,0,0.33
7/11/2024 7:38,0,0,0.33
7/11/2024 7:44,0,0,0.32
7/11/2024 7:49,0,0,0.3
7/11/2024 7:54,0,0,0.33
7/11/2024 7:59,0,0,0.34
7/11/2024 8:04,0,0,0.36
7/11/2024 8:10,0,-0.1,
7/11/2024 8:15,0,0,0.37
7/11/2024 8:20,0,0,0.37
7/11/2024 8:26,0,0,0.33
7/11/2024 8:32,0,-0.1,
7/11/2024 8:36,0,0,0.34
7/11/2024 8:42,0,0,0.35
7/11/2024 8:47,0,0,0.34
7/11/2024 8:52,0,0,0.33
7/11/2024 8:57,0,0,0.3
7/11/2024 9:02,0,0,0.41
7/11/2024 9:08,0,0,0.42
7/11/2024 9:13,0,0,0.3
7/11/2024 9:18,0,0,0.32
7/11/2024 9:24,0,0,0.36
7/11/2024 9:30,0,0,0.53
7/11/2024 9:35,0,0,0.51
7/11/2024 9:40,0,0,0.53
7/11/2024 9:45,0,0,0.63
7/11/2024 9:50,0,0,0.39
7/11/2024 9:56,0,0,0.42
7/11/2024 10:01,0,0,0.42
7/11/2024 10:06,0,0,0.42
7/11/2024 10:11,0,0,0.44
7/11/2024 10:16,0,0,0.45
7/11/2024 10:20,0,0,0.44
7/11/2024 10:21,0,0,0.44
7/11/2024 10:22,0,0,0.43
7/11/2024 10:23,0,0,0.42
7/11/2024 10:29,0,-0.1,
7/11/2024 10:33,0,0,0.52
7/11/2024 10:39,0,0,0.5
7/11/2024 10:44,0,0,0.49
7/11/2024 10:49,0,0,0.5
7/11/2024 10:54,0,0,0.55
7/11/2024 10:59,0,0,0.47
7/11/2024 11:04,0,0,0.49
7/11/2024 11:10,0,0,0.48
7/11/2024 11:15,0,0,0.49
7/11/2024 11:20,0,0,0.51
7/11/2024 11:26,0,0,0.5
7/11/2024 11:31,0,0,0.49
7/11/2024 11:36,0,0,0.51
7/11/2024 11:42,0,0,0.52
7/11/2024 11:47,0,-0.1,
7/11/2024 11:52,0,0,0.52
7/11/2024 11:57,0,0,0.49
7/11/2024 12:02,0,0,0.57
7/11/2024 12:07,0,0,0.57
7/11/2024 12:12,0,0,0.58
7/11/2024 12:18,0,0,0.58
7/11/2024 12:23,0,0,0.55
7/11/2024 12:29,0,0,0.55
7/11/2024 12:35,0,0,0.53
7/11/2024 12:40,0,0,0.52
7/11/2024 12:45,0,0,0.47
7/11/2024 12:50,0,0,0.49
7/11/2024 12:55,0,0,0.48
7/11/2024 12:58,0,0,0.51
7/11/2024 13:00,0,0,0.51
7/11/2024 13:03,0,0,0.48
7/11/2024 13:05,0,0,0.49
7/11/2024 13:06,0,0,0.5
7/11/2024 13:11,0,0,0.49
7/11/2024 13:18,0,-0.1,
7/11/2024 13:22,0,0,0.49
7/11/2024 13:28,0,0,0.53
7/11/2024 13:33,0,0,0.54
7/11/2024 13:36,0,0,0.53
7/11/2024 13:38,0,0,0.51
7/11/2024 13:43,0,0,0.53
7/11/2024 13:45,0,0,0.52
7/11/2024 13:48,0,0,0.54
7/11/2024 13:54,0,0,0.54
7/11/2024 13:59,0,0,0.56
7/11/2024 14:04,0,0,0.56
7/11/2024 14:09,0,0,0.57
7/11/2024 14:14,0,0,0.53
7/11/2024 14:20,0,0,0.52
7/11/2024 14:26,0,0,0.51
7/11/2024 14:31,0,0,0.51
7/11/2024 14:36,0,0,0.51
7/11/2024 14:42,0,0,0.51
7/11/2024 14:47,0,0,0.5
7/11/2024 14:52,0,0,0.52
7/11/2024 14:57,0,0,0.51
7/11/2024 15:03,0,0,0.48
7/11/2024 15:08,0,0,0.48
7/11/2024 15:13,0,0,0.56
7/11/2024 15:18,0,0,0.55
7/11/2024 15:23,0,0,0.53
7/11/2024 15:30,0,0,0.57
7/11/2024 15:34,0,0,0.57
7/11/2024 15:40,0,0,0.55
7/11/2024 15:45,0,0,0.54
7/11/2024 15:50,0,0,0.47
7/11/2024 15:55,0,0,0.51
7/11/2024 16:01,0,0,0.55
7/11/2024 16:06,0,0,0.49
7/11/2024 16:11,0,0,0.49
7/11/2024 16:16,0,0,0.5
7/11/2024 16:23,0,0,0.51
7/11/2024 16:28,0,0,0.49
7/11/2024 16:33,0,0,0.49
7/11/2024 16:38,0,0,0.5
7/11/2024 16:43,0,0,0.5
7/11/2024 16:49,0,0,0.49
7/11/2024 16:54,0,0,0.47
7/11/2024 16:59,0,0,0.48
7/11/2024 17:05,0,0,0.51
7/11/2024 17:10,0,0,0.5
7/11/2024 17:15,0,0,0.5
7/11/2024 17:20,0,0,0.51
7/11/2024 17:27,0,0,0.52
7/11/2024 17:32,0,0,0.5
7/11/2024 17:34,0,0,0.53
7/11/2024 17:37,0,0,0.53
7/11/2024 17:41,0,0,0.49
7/11/2024 17:42,0,0,0.5
7/11/2024 17:43,0,0,0.5
7/11/2024 17:49,0,0,0.5
7/11/2024 17:54,0,0,0.49
7/11/2024 17:56,0,0,0.49
7/11/2024 17:58,0,0,0.49
7/11/2024 18:04,0,0,0.51
7/11/2024 18:07,0,0,0.49
7/11/2024 18:09,0,0,0.51
7/11/2024 18:15,0,0,0.5
7/11/2024 18:20,0,0,0.5
7/11/2024 18:26,0,0,0.49
7/11/2024 18:31,0,0,0.7
7/11/2024 18:37,0,0,0.53
7/11/2024 18:42,0,0,0.53
7/11/2024 18:47,0,0,0.53
7/11/2024 18:52,0,0,0.53
7/11/2024 18:57,0,0,0.54
7/11/2024 19:02,0,0,0.53
7/11/2024 19:07,0,0,0.54
7/11/2024 19:13,0,0,0.55
7/11/2024 19:18,0,0,0.45
7/11/2024 19:24,0,0,0.49
7/11/2024 19:29,0,0,0.49
7/11/2024 19:35,0,0,0.48
7/11/2024 19:40,0,0,0.47
7/11/2024 19:45,0,0,0.46
7/11/2024 19:50,0,0,0.46
7/11/2024 19:55,0,0,0.43
7/11/2024 20:01,0,0,0.42
7/11/2024 20:06,0,0,0.43
7/11/2024 20:11,0,0,0.43
7/11/2024 20:16,0,0,0.44
7/11/2024 20:22,0,0,0.43
7/11/2024 20:28,0,0,0.47
7/11/2024 20:33,0,0,0.47
7/11/2024 20:38,0,0,0.68
7/11/2024 20:43,0,0,0.47
7/11/2024 20:48,0,0,0.67
7/11/2024 20:54,0,0,0.43
7/11/2024 20:59,0,0,0.41
7/11/2024 21:04,0,0,0.41
7/11/2024 21:09,0,0,0.42
7/11/2024 21:14,0,0,0.43
7/11/2024 21:21,0,0,0.41
7/11/2024 21:26,0,0,0.39
7/11/2024 21:31,0,0,0.4
7/11/2024 21:37,0,0,0.4
7/11/2024 21:42,0,0,0.4
7/11/2024 21:47,0,0,0.39
7/11/2024 21:52,0,0,0.38
7/11/2024 21:58,0,0,0.37
7/11/2024 22:03,0,0,0.38
7/11/2024 22:08,0,0,0.36
7/11/2024 22:13,0,0,0.36
7/11/2024 22:18,0,0,0.36
7/11/2024 22:24,0,0,0.36
7/11/2024 22:30,0,0,0.35
7/11/2024 22:35,0,0,0.34
7/11/2024 22:40,0,0,0.35
7/11/2024 22:46,0,0,0.34
7/11/2024 22:51,0,0,0.33
7/11/2024 22:56,0,0,0.35
7/11/2024 23:02,0,0,0.34
7/11/2024 23:07,0,0,0.36
7/11/2024 23:12,0,0,0.35
7/11/2024 23:18,0,0,0.34
7/11/2024 23:23,0,0,0.33
7/11/2024 23:29,0,0,0.32
7/11/2024 23:34,0,0,0.31
7/11/2024 23:39,0,0,0.32
7/11/2024 23:45,0,0,0.3
7/11/2024 23:50,0,0,0.32
7/11/2024 23:55,0,0,0.31
7/12/2024 0:01,0,0,0.3
7/12/2024 0:06,0,0,0.29
7/12/2024 0:11,0,0,0.31
7/12/2024 0:16,0,0,0.29
7/12/2024 0:22,0,0,0.3
7/12/2024 0:28,0,0,0.29
7/12/2024 0:33,0,0,0.29
7/12/2024 0:38,0,0,0.29
7/12/2024 0:43,0,0,0.29
7/12/2024 0:49,0,0,0.28
7/12/2024 0:54,0,0,0.29
7/12/2024 0:59,0,0,0.28
7/12/2024 1:05,0,0,0.27
7/12/2024 1:10,0,0,0.28
7/12/2024 1:15,0,0,0.3
7/12/2024 1:20,0,0,0.29
7/12/2024 1:27,0,0,0.3
7/12/2024 1:32,0,0,0.29
7/12/2024 1:37,0,0,0.29
7/12/2024 1:42,0,0,0.29
7/12/2024 1:47,0,0,0.29
7/12/2024 1:52,0,0,0.29
7/12/2024 1:58,0,0,0.32
7/12/2024 2:03,0,0,0.33
7/12/2024 2:08,0,0,0.33
7/12/2024 2:13,0,0,0.29
7/12/2024 2:18,0,0,0.28
7/12/2024 2:25,0,0,0.3
7/12/2024 2:30,0,0,0.3
7/12/2024 2:36,0,0,0.3
7/12/2024 2:41,0,0,0.3
7/12/2024 2:46,0,0,0.3
7/12/2024 2:51,0,0,0.3
7/12/2024 2:56,0,0,0.29
7/12/2024 3:02,0,0,0.3
7/12/2024 3:07,0,0,0.3
7/12/2024 3:12,0,0,0.28
7/12/2024 3:17,0,0,0.51
7/12/2024 3:24,0,0,0.31
7/12/2024 3:28,0,0,0.31
7/12/2024 3:34,0,0,0.3
7/12/2024 3:39,0,0,0.31
7/12/2024 3:44,0,0,0.3
7/12/2024 3:49,0,0,0.31
7/12/2024 3:54,0,0,0.3
7/12/2024 3:59,0,0,0.3
7/12/2024 4:04,0,0,0.3
7/12/2024 4:09,0,0,0.3
7/12/2024 4:15,0,0,0.3
7/12/2024 4:21,0,0,0.28
7/12/2024 4:26,0,0,0.28
7/12/2024 4:32,0,0,0.29
7/12/2024 4:37,0,0,0.29
7/12/2024 4:42,0,0,0.3
7/12/2024 4:48,0,0,0.29
7/12/2024 4:53,0,0,0.26
7/12/2024 4:58,0,0,0.27
7/12/2024 5:03,0,0,0.26
7/12/2024 5:08,0,0,0.27
7/12/2024 5:14,0,0,0.27
7/12/2024 5:19,0,0,0.26
7/12/2024 5:25,0,0,0.26
7/12/2024 5:30,0,0,0.27
7/12/2024 5:35,0,0,0.27
7/12/2024 5:40,0,0,0.26
7/12/2024 5:46,0,0,0.26
7/12/2024 5:51,0,0,0.26
7/12/2024 5:56,0,0,0.26
7/12/2024 6:01,0,0,0.27
7/12/2024 6:07,0,0,0.24
7/12/2024 6:12,0,0,0.24
7/12/2024 6:18,0,0,0.25
7/12/2024 6:23,0,0,0.25
7/12/2024 6:29,0,0,0.46
7/12/2024 6:34,0,0,0.27
7/12/2024 6:39,0,0,0.27
7/12/2024 6:45,0,0,0.26
7/12/2024 6:50,0,0,0.28
7/12/2024 6:55,0,0,0.28
7/12/2024 7:00,0,0,0.29
7/12/2024 7:05,0,0,0.28
7/12/2024 7:10,0,0,0.3
7/12/2024 7:15,0,0,0.3
7/12/2024 7:22,0,0,0.32
7/12/2024 7:27,0,0,0.34
7/12/2024 7:32,0,0,0.34
7/12/2024 7:38,0,0,0.34
7/12/2024 7:43,0,0,0.33
7/12/2024 7:48,0,0,0.35
7/12/2024 7:53,0,0,0.34
7/12/2024 7:58,0,0,0.33
7/12/2024 8:04,0,0,0.55
7/12/2024 8:09,0,0,0.36
7/12/2024 8:14,0,0,0.35
7/12/2024 8:20,0,0,0.35
7/12/2024 8:26,0,0,0.35
7/12/2024 8:31,0,0,0.33
7/12/2024 8:36,0,0,0.34
7/12/2024 8:41,0,0,0.35
7/12/2024 8:46,0,0,0.35
7/12/2024 8:51,0,0,0.36
7/12/2024 8:56,0,0,0.37
7/12/2024 9:02,0,0,0.38
7/12/2024 9:07,0,0,0.37
7/12/2024 9:12,0,0,0.48
7/12/2024 9:17,0,0,0.44
7/12/2024 9:24,0,0,0.42
7/12/2024 9:29,0,0,0.42
7/12/2024 9:34,0,0,0.49
7/12/2024 9:39,0,0,0.45
7/12/2024 9:45,0,0,0.47
7/12/2024 9:50,0,0,0.48
7/12/2024 9:55,0,0,0.7
7/12/2024 10:00,0,0,0.53
7/12/2024 10:05,0,0,0.48
7/12/2024 10:10,0,0,0.53
7/12/2024 10:16,0,0,0.48
7/12/2024 10:22,0,0,0.46
7/12/2024 10:27,0,0,0.49
7/12/2024 10:33,0,0,0.49
7/12/2024 10:38,0,0,0.52
7/12/2024 10:43,0,0,0.53
7/12/2024 10:48,0,0,0.53
7/12/2024 10:53,0,0,0.52
7/12/2024 10:58,0,0,0.54
7/12/2024 11:04,0,0,0.49
7/12/2024 11:09,0,0,0.53
7/12/2024 11:14,0,0,0.51
7/12/2024 11:19,0,0,0.5
7/12/2024 11:25,0,0,0.47
7/12/2024 11:31,0,0,0.47
7/12/2024 11:36,0,0,0.46
7/12/2024 11:41,0,0,0.47
7/12/2024 11:46,0,0,0.47
7/12/2024 11:51,0,0,0.48
7/12/2024 11:56,0,0,0.49
7/12/2024 12:02,0,0,0.45
7/12/2024 12:07,0,0,0.46
7/12/2024 12:12,0,0,0.46
7/12/2024 12:17,0,0,0.44
7/12/2024 12:23,0,0,0.47
7/12/2024 12:29,0,0,0.46
7/12/2024 12:34,0,0,0.46
7/12/2024 12:39,0,0,0.42
7/12/2024 12:44,0,0,0.45
7/12/2024 12:49,0,0,0.46
7/12/2024 12:55,0,0,0.49
7/12/2024 13:00,0,0,0.5
7/12/2024 13:05,0,0,0.51
7/12/2024 13:10,0,0,0.52
7/12/2024 13:16,0,0,0.49
7/12/2024 13:22,0,0,0.5
7/12/2024 13:27,0,0,0.54
7/12/2024 13:32,0,0,0.55
7/12/2024 13:37,0,0,0.53
7/12/2024 13:43,0,0,0.54
7/12/2024 13:48,0,0,0.48
7/12/2024 13:53,0,0,0.5
7/12/2024 13:58,0,0,0.52
7/12/2024 14:03,0,0,0.52
7/12/2024 14:09,0,0,0.54
7/12/2024 14:14,0,0,0.53
7/12/2024 14:19,0,0,0.52
7/12/2024 14:25,0,0,0.53
7/12/2024 14:31,0,0,0.53
7/12/2024 14:36,0,0,0.5
7/12/2024 14:41,0,0,0.49
7/12/2024 14:47,0,0,0.49
7/12/2024 14:52,0,0,0.51
7/12/2024 14:57,0,0,0.51
7/12/2024 15:02,0,0,0.5
7/12/2024 15:07,0,0,0.51
7/12/2024 15:12,0,0,0.51
7/12/2024 15:19,0,0,0.55
7/12/2024 15:24,0,0,0.53
7/12/2024 15:29,0,0,0.53
7/12/2024 15:34,0,0,0.75
7/12/2024 15:39,0,0,0.6
7/12/2024 15:44,0,0,0.53
7/12/2024 15:50,0,0,0.53
7/12/2024 15:55,0,0,0.54
7/12/2024 16:00,0,0,0.54
7/12/2024 16:05,0,0,0.54
7/12/2024 16:11,0,0,0.51
7/12/2024 16:16,0,0,0.48
7/12/2024 16:22,0,0,0.5
7/12/2024 16:27,0,0,0.51
7/12/2024 16:33,0,0,0.49
7/12/2024 16:38,0,0,0.48
7/12/2024 16:43,0,0,0.54
7/12/2024 16:48,0,0,0.56
7/12/2024 16:53,0,0,0.53
7/12/2024 16:58,0,0,0.54
7/12/2024 17:04,0,0,0.53
7/12/2024 17:09,0,0,0.52
7/12/2024 17:14,0,0,0.52
7/12/2024 17:19,0,0,0.53
7/12/2024 17:25,0,0,0.55
7/12/2024 17:30,0,0,0.58
7/12/2024 17:36,0,0,0.55
7/12/2024 17:41,0,0,0.55
7/12/2024 17:46,0,0,0.54
7/12/2024 17:51,0,0,0.56
7/12/2024 17:56,0,0,0.54
7/12/2024 18:01,0,0,0.53
7/12/2024 18:06,0,0,0.52
7/12/2024 18:11,0,0,0.54
7/12/2024 18:17,0,0,0.53
7/12/2024 18:23,0,0,0.53
7/12/2024 18:28,0,0,0.5
7/12/2024 18:33,0,0,0.47
7/12/2024 18:39,0,0,0.48
7/12/2024 18:44,0,0,0.47
7/12/2024 18:49,0,0,0.47
7/12/2024 18:51,0,0,0.49
7/12/2024 18:52,0,0,0.48
7/12/2024 18:54,0,0,0.73
7/12/2024 18:56,0,0,0.67
7/12/2024 18:59,0,0,0.49
7/12/2024 19:05,0,0,0.52
7/12/2024 19:10,0,0,0.49
7/12/2024 19:15,0,0,0.44
7/12/2024 19:20,0,0,0.45
7/12/2024 19:26,0,0,0.44
7/12/2024 19:32,0,0,0.45
7/12/2024 19:37,0,0,0.45
7/12/2024 19:42,0,0,0.44
7/12/2024 19:47,0,0,0.43
7/12/2024 19:52,0,0,0.46
7/12/2024 19:58,0,0,0.44
7/12/2024 20:03,0,0,0.45
7/12/2024 20:08,0,0,0.43
7/12/2024 20:13,0,0,0.42
7/12/2024 20:19,0,0,0.43
7/12/2024 20:25,0,0,0.42
7/12/2024 20:30,0,0,0.4
7/12/2024 20:35,0,0,0.41
7/12/2024 20:40,0,0,0.4
7/12/2024 20:46,0,0,0.43
7/12/2024 20:51,0,0,0.41
7/12/2024 20:56,0,0,0.4
7/12/2024 21:02,0,0,0.4
7/12/2024 21:06,0,0,0.41
7/12/2024 21:07,0,0,0.4
7/12/2024 21:12,0,0,0.37
7/12/2024 21:15,0,0,0.37
7/12/2024 21:17,0,0,0.37
7/12/2024 21:23,0,0,0.38
7/12/2024 21:28,0,0,0.41
7/12/2024 21:34,0,0,0.4
7/12/2024 21:39,0,0,0.41
7/12/2024 21:45,0,0,0.4
7/12/2024 21:50,0,0,0.43
7/12/2024 21:55,0,0,0.64
7/12/2024 22:00,0,0,0.43
7/12/2024 22:05,0,0,0.4
7/12/2024 22:10,0,0,0.35
7/12/2024 22:17,0,0,0.37
7/12/2024 22:22,0,0,0.39
7/12/2024 22:27,0,0,0.39
7/12/2024 22:32,0,0,0.4
7/12/2024 22:37,0,0,0.4
7/12/2024 22:42,0,0,0.39
7/12/2024 22:48,0,0,0.39
7/12/2024 22:53,0,0,0.39
7/12/2024 22:58,0,0,0.36
7/12/2024 23:03,0,0,0.36
7/12/2024 23:08,0,0,0.36
7/12/2024 23:14,0,0,0.37
7/12/2024 23:19,0,0,0.36
7/12/2024 23:25,0,0,0.37
7/12/2024 23:30,0,0,0.39
7/12/2024 23:36,0,0,0.38
7/12/2024 23:41,0,0,0.37
7/12/2024 23:46,0,0,0.38
7/12/2024 23:51,0,0,0.4
7/12/2024 23:56,0,0,0.39
7/13/2024 0:01,0,0,0.38
7/13/2024 0:06,0,0,0.37
7/13/2024 0:12,0,0,0.39
7/13/2024 0:17,0,0,0.36
7/13/2024 0:23,0,0,0.38
7/13/2024 0:29,0,0,0.37
7/13/2024 0:34,0,0,0.39
7/13/2024 0:39,0,0,0.35
7/13/2024 0:44,0,0,0.35
7/13/2024 0:49,0,0,0.37
7/13/2024 0:55,0,0,0.38
7/13/2024 1:00,0,0,0.35
7/13/2024 1:05,0,0,0.36
7/13/2024 1:10,0,0,0.37
7/13/2024 1:16,0,0,0.36
